#t, S, I, R
33.028502 8.257327 513.172232 478.570441 
33.044516 8.230169 512.870495 478.899336 
33.060539 8.203102 512.568690 479.228208 
33.076570 8.176126 512.266816 479.557058 
33.092609 8.149241 511.964874 479.885885 
33.108657 8.122446 511.662863 480.214691 
33.124713 8.095741 511.360785 480.543475 
33.140777 8.069125 511.058639 480.872236 
33.156850 8.042598 510.756426 481.200975 
33.172932 8.016161 510.454146 481.529693 
33.189021 7.989812 510.151800 481.858388 
33.205120 7.963552 509.849387 482.187061 
33.221226 7.937380 509.546909 482.515711 
33.237341 7.911295 509.244365 482.844340 
33.253465 7.885298 508.941755 483.172947 
33.269597 7.859388 508.639081 483.501531 
33.285737 7.833565 508.336341 483.830093 
33.301887 7.807829 508.033538 484.158634 
33.318044 7.782179 507.730670 484.487152 
33.334210 7.756615 507.427738 484.815647 
33.350385 7.731136 507.124743 485.144121 
33.366568 7.705743 506.821684 485.472573 
33.382760 7.680435 506.518562 485.801002 
33.398961 7.655212 506.215378 486.129410 
33.415170 7.630074 505.912132 486.457795 
33.431387 7.605019 505.608823 486.786158 
33.447614 7.580049 505.305452 487.114499 
33.463849 7.555162 505.002020 487.442818 
33.480092 7.530359 504.698527 487.771114 
33.496344 7.505638 504.394973 488.099389 
33.512605 7.481001 504.091358 488.427641 
33.528875 7.456446 503.787683 488.755871 
33.545153 7.431973 503.483947 489.084079 
33.561440 7.407583 503.180152 489.412265 
33.577736 7.383274 502.876298 489.740429 
33.594040 7.359046 502.572384 490.068570 
33.610354 7.334900 502.268411 490.396689 
33.626676 7.310834 501.964379 490.724787 
33.643006 7.286849 501.660289 491.052862 
33.659346 7.262944 501.356141 491.380914 
33.675694 7.239120 501.051935 491.708945 
33.692052 7.215375 500.747672 492.036953 
33.708417 7.191709 500.443351 492.364940 
33.724792 7.168123 500.138973 492.692904 
33.741176 7.144616 499.834538 493.020846 
33.757569 7.121187 499.530047 493.348765 
33.773970 7.097837 499.225500 493.676663 
33.790380 7.074565 498.920897 494.004538 
33.806799 7.051371 498.616238 494.332391 
33.823228 7.028254 498.311524 494.660222 
33.839665 7.005215 498.006754 494.988030 
33.856111 6.982253 497.701930 495.315817 
33.872565 6.959368 497.397051 495.643581 
33.889029 6.936559 497.092118 495.971323 
33.905502 6.913826 496.787131 496.299043 
33.921984 6.891170 496.482090 496.626740 
33.938475 6.868589 496.176995 496.954415 
33.954975 6.846084 495.871848 497.282068 
33.971484 6.823654 495.566647 497.609699 
33.988002 6.801299 495.261393 497.937307 
34.004528 6.779019 494.956087 498.264894 
34.021064 6.756814 494.650729 498.592458 
34.037610 6.734682 494.345318 498.919999 
34.054164 6.712625 494.039856 499.247519 
34.070727 6.690641 493.734343 499.575016 
34.087299 6.668731 493.428778 499.902491 
34.103881 6.646894 493.123163 500.229943 
34.120472 6.625130 492.817496 500.557373 
34.137071 6.603439 492.511780 500.884781 
34.153680 6.581820 492.206013 501.212167 
34.170299 6.560274 491.900196 501.539530 
34.186926 6.538799 491.594329 501.866871 
34.203563 6.517397 491.288413 502.194190 
34.220208 6.496065 490.982448 502.521486 
34.236863 6.474806 490.676434 502.848760 
34.253528 6.453617 490.370371 503.176012 
34.270201 6.432498 490.064260 503.503241 
34.286884 6.411451 489.758101 503.830448 
34.303576 6.390474 489.451893 504.157633 
34.320277 6.369566 489.145638 504.484795 
34.336988 6.348729 488.839336 504.811935 
34.353708 6.327961 488.532986 505.139053 
34.370437 6.307263 488.226589 505.466148 
34.387176 6.286633 487.920146 505.793221 
34.403924 6.266073 487.613656 506.120271 
34.420681 6.245581 487.307120 506.447299 
34.437448 6.225158 487.000538 506.774304 
34.454224 6.204803 486.693910 507.101288 
34.471010 6.184515 486.387236 507.428248 
34.487805 6.164296 486.080518 507.755187 
34.504609 6.144144 485.773754 508.082102 
34.521423 6.124059 485.466945 508.408996 
34.538246 6.104041 485.160092 508.735867 
34.555079 6.084090 484.853195 509.062715 
34.571921 6.064206 484.546253 509.389541 
34.588773 6.044388 484.239268 509.716345 
34.605634 6.024636 483.932238 510.043126 
34.622505 6.004950 483.625166 510.369884 
34.639386 5.985329 483.318050 510.696620 
34.656276 5.965775 483.010891 511.023334 
34.673175 5.946285 482.703690 511.350025 
34.690084 5.926860 482.396446 511.676694 
34.707003 5.907500 482.089160 512.003340 
34.723931 5.888205 481.781832 512.329963 
34.740869 5.868974 481.474462 512.656564 
34.757817 5.849807 481.167050 512.983143 
34.774774 5.830704 480.859597 513.309698 
34.791741 5.811665 480.552103 513.636232 
34.808717 5.792690 480.244568 513.962742 
34.825704 5.773777 479.936992 514.289230 
34.842699 5.754928 479.629376 514.615696 
34.859705 5.736141 479.321720 514.942139 
34.876720 5.717417 479.014023 515.268559 
34.893746 5.698756 478.706287 515.594957 
34.910780 5.680156 478.398512 515.921332 
34.927825 5.661619 478.090696 516.247684 
34.944880 5.643144 477.782842 516.574014 
34.961944 5.624730 477.474949 516.900321 
34.979018 5.606377 477.167017 517.226606 
34.996102 5.588085 476.859047 517.552868 
35.013195 5.569855 476.551038 517.879107 
35.030299 5.551685 476.242992 518.205323 
35.047412 5.533576 475.934907 518.531517 
35.064536 5.515527 475.626785 518.857688 
35.081669 5.497538 475.318625 519.183836 
35.098812 5.479609 475.010429 519.509962 
35.115965 5.461740 474.702195 519.836065 
35.133128 5.443931 474.393925 520.162145 
35.150301 5.426180 474.085618 520.488202 
35.167483 5.408489 473.777274 520.814237 
35.184676 5.390857 473.468895 521.140249 
35.201879 5.373283 473.160479 521.466238 
35.219092 5.355768 472.852028 521.792204 
35.236315 5.338311 472.543541 522.118147 
35.253548 5.320913 472.235019 522.444068 
35.270790 5.303572 471.926462 522.769966 
35.288043 5.286289 471.617870 523.095841 
35.305306 5.269063 471.309244 523.421693 
35.322579 5.251895 471.000583 523.747522 
35.339863 5.234784 470.691887 524.073328 
35.357156 5.217730 470.383158 524.399112 
35.374459 5.200733 470.074395 524.724873 
35.391773 5.183792 469.765598 525.050610 
35.409097 5.166908 469.456767 525.376325 
35.426431 5.150079 469.147904 525.702017 
35.443775 5.133307 468.839007 526.027686 
35.461129 5.116591 468.530077 526.353332 
35.478493 5.099930 468.221115 526.678955 
35.495868 5.083325 467.912120 527.004555 
35.513253 5.066775 467.603093 527.330132 
35.530648 5.050279 467.294034 527.655686 
35.548054 5.033839 466.984943 527.981217 
35.565470 5.017454 466.675821 528.306725 
35.582896 5.001123 466.366667 528.632210 
35.600332 4.984846 466.057482 528.957673 
35.617779 4.968623 465.748265 529.283112 
35.635236 4.952454 465.439018 529.608527 
35.652703 4.936340 465.129740 529.933920 
35.670181 4.920278 464.820432 530.259290 
35.687669 4.904270 464.511093 530.584637 
35.705167 4.888315 464.201724 530.909960 
35.722676 4.872414 463.892325 531.235261 
35.740196 4.856565 463.582897 531.560538 
35.757725 4.840769 463.273439 531.885792 
35.775266 4.825025 462.963952 532.211023 
35.792816 4.809334 462.654435 532.536231 
35.810378 4.793694 462.344890 532.861416 
35.827949 4.778107 462.035315 533.186577 
35.845532 4.762572 461.725712 533.511716 
35.863124 4.747088 461.416081 533.836831 
35.880727 4.731656 461.106422 534.161923 
35.898341 4.716274 460.796734 534.486991 
35.915966 4.700944 460.487019 534.812037 
35.933601 4.685665 460.177276 535.137059 
35.951246 4.670437 459.867506 535.462058 
35.968902 4.655259 459.557708 535.787033 
35.986569 4.640132 459.247883 536.111985 
36.004247 4.625055 458.938031 536.436914 
36.021935 4.610028 458.628153 536.761820 
36.039633 4.595050 458.318248 537.086702 
36.057343 4.580123 458.008316 537.411561 
36.075063 4.565245 457.698359 537.736396 
36.092794 4.550417 457.388375 538.061208 
36.110536 4.535637 457.078366 538.385997 
36.128288 4.520907 456.768331 538.710762 
36.146051 4.506226 456.458270 539.035504 
36.163825 4.491593 456.148184 539.360222 
36.181610 4.477009 455.838073 539.684917 
36.199405 4.462474 455.527937 540.009589 
36.217211 4.447987 455.217777 540.334237 
36.235028 4.433547 454.907592 540.658861 
36.252856 4.419156 454.597382 540.983462 
36.270695 4.404812 454.287148 541.308039 
36.288545 4.390516 453.976890 541.632593 
36.306406 4.376268 453.666609 541.957124 
36.324277 4.362067 453.356303 542.281630 
36.342160 4.347912 453.045974 542.606113 
36.360053 4.333805 452.735622 542.930573 
36.377957 4.319745 452.425246 543.255009 
36.395873 4.305731 452.114848 543.579421 
36.413799 4.291764 451.804426 543.903810 
36.431736 4.277843 451.493982 544.228175 
36.449685 4.263968 451.183516 544.552516 
36.467644 4.250139 450.873027 544.876834 
36.485614 4.236356 450.562516 545.201128 
36.503596 4.222619 450.251983 545.525398 
36.521588 4.208927 449.941428 545.849645 
36.539592 4.195281 449.630852 546.173867 
36.557607 4.181680 449.320254 546.498066 
36.575632 4.168124 449.009635 546.822241 
36.593669 4.154613 448.698994 547.146393 
36.611717 4.141147 448.388333 547.470520 
36.629777 4.127725 448.077651 547.794624 
36.647847 4.114348 447.766948 548.118704 
36.665929 4.101015 447.456225 548.442760 
36.684022 4.087726 447.145481 548.766792 
36.702126 4.074482 446.834718 549.090800 
36.720241 4.061281 446.523934 549.414785 
36.738368 4.048124 446.213131 549.738745 
36.756506 4.035011 445.902307 550.062682 
36.774655 4.021941 445.591465 550.386594 
36.792816 4.008914 445.280603 550.710483 
36.810987 3.995931 444.969722 551.034347 
36.829171 3.982991 444.658822 551.358188 
36.847365 3.970093 444.347903 551.682004 
36.865571 3.957238 444.036965 552.005797 
36.883788 3.944426 443.726009 552.329565 
36.902017 3.931656 443.415034 552.653310 
36.920257 3.918928 443.104042 552.977030 
36.938509 3.906243 442.793031 553.300726 
36.956772 3.893600 442.482002 553.624398 
36.975046 3.880998 442.170956 553.948046 
36.993332 3.868438 441.859892 554.271670 
37.011629 3.855920 441.548811 554.595270 
37.029938 3.843443 441.237712 554.918845 
37.048259 3.831008 440.926596 555.242396 
37.066591 3.818613 440.615464 555.565923 
37.084934 3.806260 440.304314 555.889426 
37.103290 3.793947 439.993148 556.212904 
37.121656 3.781676 439.681966 556.536359 
37.140035 3.769445 439.370767 556.859788 
37.158425 3.757254 439.059552 557.183194 
37.176826 3.745104 438.748321 557.506575 
37.195240 3.732994 438.437074 557.829932 
37.213665 3.720924 438.125812 558.153265 
37.232101 3.708894 437.814533 558.476573 
37.250550 3.696904 437.503240 558.799857 
37.269010 3.684953 437.191931 559.123116 
37.287482 3.673042 436.880607 559.446351 
37.305965 3.661170 436.569269 559.769561 
37.324461 3.649338 436.257915 560.092747 
37.342968 3.637545 435.946547 560.415909 
37.361487 3.625790 435.635164 560.739045 
37.380017 3.614075 435.323767 561.062158 
37.398560 3.602398 435.012356 561.385246 
37.417114 3.590760 434.700931 561.708309 
37.435681 3.579161 434.389492 562.031348 
37.454259 3.567600 434.078039 562.354362 
37.472849 3.556077 433.766572 562.677351 
37.491451 3.544592 433.455092 563.000316 
37.510065 3.533145 433.143599 563.323256 
37.528691 3.521736 432.832093 563.646172 
37.547329 3.510364 432.520573 563.969062 
37.565979 3.499031 432.209041 564.291929 
37.584641 3.487734 431.897496 564.614770 
37.603315 3.476475 431.585938 564.937586 
37.622001 3.465254 431.274368 565.260378 
37.640699 3.454069 430.962786 565.583145 
37.659409 3.442921 430.651192 565.905887 
37.678131 3.431810 430.339585 566.228605 
37.696865 3.420736 430.027967 566.551297 
37.715611 3.409698 429.716337 566.873965 
37.734370 3.398697 429.404695 567.196607 
37.753141 3.387732 429.093042 567.519225 
37.771923 3.376804 428.781378 567.841818 
37.790719 3.365911 428.469703 568.164386 
37.809526 3.355055 428.158016 568.486929 
37.828345 3.344234 427.846319 568.809447 
37.847177 3.333449 427.534611 569.131940 
37.866021 3.322700 427.222893 569.454407 
37.884877 3.311986 426.911164 569.776850 
37.903746 3.301308 426.599424 570.099268 
37.922627 3.290665 426.287675 570.421661 
37.941520 3.280057 425.975915 570.744028 
37.960425 3.269484 425.664146 571.066370 
37.979343 3.258945 425.352367 571.388688 
37.998273 3.248442 425.040578 571.710980 
38.017216 3.237973 424.728780 572.033246 
38.036171 3.227539 424.416973 572.355488 
38.055139 3.217140 424.105156 572.677704 
38.074118 3.206774 423.793330 572.999895 
38.093111 3.196443 423.481496 573.322061 
38.112116 3.186146 423.169652 573.644202 
38.131133 3.175883 422.857800 573.966317 
38.150163 3.165654 422.545939 574.288407 
38.169206 3.155459 422.234070 574.610471 
38.188261 3.145297 421.922193 574.932510 
38.207328 3.135168 421.610308 575.254524 
38.226408 3.125074 421.298415 575.576512 
38.245501 3.115012 420.986513 575.898475 
38.264606 3.104984 420.674605 576.220412 
38.283724 3.094988 420.362688 576.542324 
38.302855 3.085026 420.050764 576.864210 
38.321998 3.075096 419.738833 577.186070 
38.341155 3.065200 419.426895 577.507905 
38.360323 3.055336 419.114949 577.829715 
38.379505 3.045504 418.802997 578.151499 
38.398699 3.035705 418.491038 578.473257 
38.417906 3.025938 418.179072 578.794990 
38.437126 3.016203 417.867100 579.116697 
38.456358 3.006501 417.555121 579.438378 
38.475604 2.996830 417.243136 579.760033 
38.494862 2.987192 416.931145 580.081663 
38.514133 2.977585 416.619148 580.403267 
38.533417 2.968009 416.307146 580.724845 
38.552714 2.958466 415.995137 581.046397 
38.572024 2.948953 415.683123 581.367924 
38.591347 2.939472 415.371103 581.689425 
38.610682 2.930023 415.059078 582.010899 
38.630031 2.920604 414.747048 582.332348 
38.649393 2.911217 414.435012 582.653771 
38.668767 2.901860 414.122972 582.975168 
38.688155 2.892535 413.810926 583.296539 
38.707556 2.883240 413.498877 583.617884 
38.726969 2.873975 413.186822 583.939203 
38.746396 2.864741 412.874763 584.260496 
38.765836 2.855538 412.562700 584.581763 
38.785289 2.846365 412.250632 584.903003 
38.804755 2.837222 411.938560 585.224218 
38.824235 2.828109 411.626485 585.545406 
38.843727 2.819026 411.314405 585.866569 
38.863233 2.809973 411.002322 586.187705 
38.882752 2.800950 410.690235 586.508815 
38.902284 2.791957 410.378145 586.829898 
38.921829 2.782993 410.066052 587.150956 
38.941388 2.774059 409.753955 587.471987 
38.960960 2.765154 409.441855 587.792991 
38.980545 2.756278 409.129752 588.113970 
39.000144 2.747432 408.817646 588.434922 
39.019755 2.738615 408.505538 588.755847 
39.039381 2.729826 408.193427 589.076747 
39.059019 2.721067 407.881313 589.397620 
39.078671 2.712337 407.569197 589.718466 
39.098337 2.703635 407.257079 590.039286 
39.118016 2.694962 406.944959 590.360079 
39.137708 2.686317 406.632837 590.680846 
39.157414 2.677701 406.320713 591.001586 
39.177133 2.669114 406.008587 591.322300 
39.196866 2.660554 405.696459 591.642987 
39.216612 2.652023 405.384330 591.963647 
39.236372 2.643519 405.072200 592.284281 
39.256145 2.635044 404.760068 592.604888 
39.275932 2.626597 404.447935 592.925468 
39.295733 2.618177 404.135801 593.246022 
39.315547 2.609785 403.823666 593.566549 
39.335375 2.601421 403.511531 593.887049 
39.355217 2.593084 403.199394 594.207522 
39.375072 2.584774 402.887257 594.527968 
39.394941 2.576492 402.575120 594.848388 
39.414824 2.568237 402.262982 595.168780 
39.434720 2.560010 401.950845 595.489146 
39.454630 2.551809 401.638707 595.809485 
39.474554 2.543635 401.326569 596.129796 
39.494492 2.535488 401.014431 596.450081 
39.514444 2.527368 400.702293 596.770339 
39.534409 2.519275 400.390156 597.090569 
39.554389 2.511208 400.078019 597.410773 
39.574382 2.503168 399.765883 597.730949 
39.594389 2.495154 399.453748 598.051099 
39.614410 2.487166 399.141613 598.371221 
39.634445 2.479205 398.829479 598.691316 
39.654494 2.471270 398.517347 599.011383 
39.674557 2.463361 398.205215 599.331424 
39.694634 2.455478 397.893085 599.651437 
39.714725 2.447621 397.580956 599.971423 
39.734830 2.439789 397.268829 600.291382 
39.754949 2.431984 396.956704 600.611313 
39.775082 2.424204 396.644580 600.931217 
39.795229 2.416449 396.332458 601.251093 
39.815391 2.408720 396.020338 601.570942 
39.835566 2.401016 395.708220 601.890764 
39.855756 2.393338 395.396104 602.210558 
39.875960 2.385685 395.083991 602.530324 
39.896178 2.378057 394.771880 602.850063 
39.916410 2.370454 394.459771 603.169775 
39.936657 2.362876 394.147665 603.489458 
39.956918 2.355323 393.835562 603.809115 
39.977193 2.347795 393.523462 604.128743 
39.997482 2.340291 393.211365 604.448344 
40.017786 2.332812 392.899271 604.767917 
40.038104 2.325358 392.587180 605.087462 
40.058437 2.317928 392.275092 605.406980 
40.078784 2.310522 391.963008 605.726470 
40.099145 2.303141 391.650927 606.045932 
40.119521 2.295784 391.338850 606.365366 
40.139911 2.288451 391.026777 606.684772 
40.160316 2.281143 390.714707 607.004150 
40.180735 2.273858 390.402642 607.323501 
40.201169 2.266597 390.090580 607.642823 
40.221617 2.259360 389.778523 607.962117 
40.242080 2.252146 389.466470 608.281384 
40.262557 2.244957 389.154422 608.600622 
40.283049 2.237790 388.842378 608.919832 
40.303556 2.230648 388.530338 609.239014 
40.324077 2.223529 388.218304 609.558168 
40.344613 2.216433 387.906274 609.877294 
40.365164 2.209360 387.594249 610.196391 
40.385729 2.202311 387.282229 610.515460 
40.406309 2.195285 386.970214 610.834501 
40.426904 2.188281 386.658205 611.153514 
40.447514 2.181301 386.346201 611.472498 
40.468138 2.174344 386.034202 611.791454 
40.488778 2.167409 385.722209 612.110382 
40.509432 2.160497 385.410222 612.429281 
40.530101 2.153608 385.098241 612.748152 
40.550785 2.146741 384.786265 613.066994 
40.571483 2.139897 384.474295 613.385807 
40.592197 2.133076 384.162332 613.704593 
40.612926 2.126276 383.850375 614.023349 
40.633669 2.119499 383.538424 614.342077 
40.654428 2.112744 383.226479 614.660776 
40.675201 2.106012 382.914541 614.979447 
40.695990 2.099301 382.602610 615.298089 
40.716794 2.092612 382.290685 615.616702 
40.737613 2.085946 381.978768 615.935287 
40.758447 2.079301 381.666857 616.253842 
40.779296 2.072678 381.354953 616.572369 
40.800160 2.066076 381.043057 616.890867 
40.821039 2.059496 380.731167 617.209336 
40.841934 2.052938 380.419285 617.527776 
40.862844 2.046401 380.107411 617.846188 
40.883769 2.039886 379.795544 618.164570 
40.904709 2.033392 379.483685 618.482923 
40.925664 2.026919 379.171833 618.801247 
40.946635 2.020468 378.859990 619.119542 
40.967621 2.014037 378.548154 619.437808 
40.988623 2.007628 378.236327 619.756045 
41.009640 2.001239 377.924508 620.074253 
41.030672 1.994872 377.612697 620.392431 
41.051720 1.988525 377.300894 620.710581 
41.072783 1.982199 376.989100 621.028701 
41.093862 1.975894 376.677315 621.346791 
41.114956 1.969609 376.365538 621.664853 
41.136066 1.963345 376.053770 621.982885 
41.157191 1.957102 375.742011 622.300887 
41.178332 1.950879 375.430261 622.618860 
41.199488 1.944676 375.118520 622.936804 
41.220660 1.938494 374.806788 623.254718 
41.241848 1.932332 374.495066 623.572603 
41.263051 1.926190 374.183353 623.890458 
41.284270 1.920068 373.871649 624.208283 
41.305504 1.913966 373.559955 624.526079 
41.326755 1.907884 373.248271 624.843845 
41.348021 1.901822 372.936597 625.161581 
41.369303 1.895780 372.624932 625.479288 
41.390600 1.889757 372.313278 625.796965 
41.411914 1.883754 372.001634 626.114612 
41.433243 1.877771 371.689999 626.432229 
41.454588 1.871808 371.378376 626.749817 
41.475949 1.865864 371.066762 627.067374 
41.497326 1.859939 370.755159 627.384902 
41.518719 1.854034 370.443567 627.702399 
41.540128 1.848148 370.131985 628.019867 
41.561553 1.842281 369.820415 628.337304 
41.582993 1.836434 369.508855 628.654712 
41.604450 1.830605 369.197306 628.972089 
41.625923 1.824796 368.885768 629.289436 
41.647412 1.819005 368.574241 629.606753 
41.668917 1.813234 368.262726 629.924040 
41.690439 1.807481 367.951222 630.241297 
41.711976 1.801748 367.639730 630.558523 
41.733529 1.796032 367.328249 630.875719 
41.755099 1.790336 367.016780 631.192884 
41.776685 1.784658 366.705322 631.510019 
41.798287 1.778999 366.393877 631.827124 
41.819906 1.773358 366.082443 632.144198 
41.841541 1.767736 365.771022 632.461242 
41.863192 1.762132 365.459613 632.778255 
41.884859 1.756546 365.148216 633.095238 
41.906543 1.750979 364.836831 633.412190 
41.928243 1.745430 364.525459 633.729111 
41.949960 1.739899 364.214099 634.046002 
41.971693 1.734386 363.902752 634.362862 
41.993443 1.728891 363.591418 634.679692 
42.015209 1.723413 363.280097 634.996490 
42.036991 1.717954 362.968788 635.313258 
42.058790 1.712513 362.657493 635.629994 
42.080606 1.707089 362.346211 635.946700 
42.102439 1.701683 362.034941 636.263375 
42.124287 1.696295 361.723686 636.580019 
42.146153 1.690924 361.412443 636.896632 
42.168035 1.685571 361.101215 637.213214 
42.189934 1.680235 360.790000 637.529765 
42.211850 1.674917 360.478798 637.846285 
42.233782 1.669616 360.167610 638.162773 
42.255731 1.664333 359.856437 638.479231 
42.277697 1.659066 359.545277 638.795657 
42.299680 1.653817 359.234131 639.112052 
42.321680 1.648585 358.923000 639.428415 
42.343696 1.643370 358.611883 639.744748 
42.365730 1.638172 358.300780 640.061048 
42.387780 1.632991 357.989691 640.377318 
42.409847 1.627827 357.678617 640.693556 
42.431932 1.622679 357.367558 641.009762 
42.454033 1.617549 357.056514 641.325937 
42.476151 1.612435 356.745484 641.642081 
42.498287 1.607338 356.434470 641.958192 
42.520439 1.602258 356.123470 642.274272 
42.542609 1.597194 355.812485 642.590321 
42.564796 1.592146 355.501516 642.906338 
42.586999 1.587115 355.190562 643.222323 
42.609221 1.582101 354.879623 643.538276 
42.631459 1.577103 354.568700 643.854197 
42.653714 1.572121 354.257793 644.170086 
42.675987 1.567155 353.946901 644.485944 
42.698277 1.562206 353.636025 644.801769 
42.720585 1.557272 353.325165 645.117563 
42.742909 1.552355 353.014321 645.433324 
42.765252 1.547454 352.703492 645.749054 
42.787611 1.542568 352.392680 646.064751 
42.809988 1.537699 352.081885 646.380416 
42.832382 1.532846 351.771105 646.696049 
42.854794 1.528008 351.460342 647.011650 
42.877224 1.523186 351.149596 647.327218 
42.899671 1.518380 350.838866 647.642755 
42.922135 1.513589 350.528152 647.958258 
42.944617 1.508814 350.217456 648.273730 
42.967117 1.504055 349.906776 648.589169 
42.989634 1.499311 349.596114 648.904575 
43.012169 1.494583 349.285468 649.219949 
43.034722 1.489870 348.974840 649.535290 
43.057293 1.485172 348.664229 649.850599 
43.079881 1.480490 348.353635 650.165875 
43.102487 1.475822 348.043059 650.481119 
43.125111 1.471170 347.732500 650.796330 
43.147752 1.466534 347.421959 651.111507 
43.170412 1.461912 347.111435 651.426653 
43.193089 1.457305 346.800930 651.741765 
43.215785 1.452714 346.490442 652.056844 
43.238498 1.448137 346.179972 652.371891 
43.261229 1.443575 345.869520 652.686904 
43.283978 1.439028 345.559087 653.001885 
43.306746 1.434496 345.248672 653.316832 
43.329531 1.429978 344.938275 653.631747 
43.352334 1.425476 344.627896 653.946628 
43.375156 1.420988 344.317536 654.261476 
43.397996 1.416514 344.007195 654.576291 
43.420854 1.412055 343.696872 654.891073 
43.443730 1.407611 343.386568 655.205821 
43.466624 1.403181 343.076283 655.520536 
43.489537 1.398765 342.766017 655.835217 
43.512467 1.394364 342.455770 656.149865 
43.535417 1.389977 342.145543 656.464480 
43.558384 1.385605 341.835334 656.779061 
43.581370 1.381246 341.525145 657.093609 
43.604374 1.376902 341.214975 657.408123 
43.627397 1.372572 340.904825 657.722603 
43.650438 1.368256 340.594695 658.037050 
43.673498 1.363954 340.284584 658.351462 
43.696576 1.359666 339.974493 658.665841 
43.719673 1.355392 339.664421 658.980187 
43.742788 1.351132 339.354370 659.294498 
43.765922 1.346885 339.044339 659.608776 
43.789075 1.342653 338.734328 659.923019 
43.812246 1.338434 338.424337 660.237229 
43.835436 1.334229 338.114367 660.551404 
43.858645 1.330038 337.804417 660.865546 
43.881872 1.325860 337.494487 661.179653 
43.905119 1.321696 337.184578 661.493726 
43.928384 1.317545 336.874690 661.807765 
43.951668 1.313408 336.564823 662.121769 
43.974970 1.309284 336.254976 662.435740 
43.998292 1.305174 335.945150 662.749676 
44.021633 1.301077 335.635346 663.063577 
44.044992 1.296993 335.325562 663.377444 
44.068371 1.292923 335.015800 663.691277 
44.091768 1.288866 334.706059 664.005075 
44.115185 1.284822 334.396340 664.318838 
44.138621 1.280791 334.086642 664.632567 
44.162076 1.276773 333.776965 664.946261 
44.185550 1.272769 333.467311 665.259921 
44.209043 1.268777 333.157678 665.573546 
44.232555 1.264798 332.848066 665.887135 
44.256087 1.260832 332.538477 666.200691 
44.279638 1.256879 332.228910 666.514211 
44.303208 1.252939 331.919365 666.827696 
44.326798 1.249012 331.609842 667.141146 
44.350407 1.245097 331.300342 667.454561 
44.374035 1.241195 330.990863 667.767941 
44.397683 1.237306 330.681408 668.081286 
44.421350 1.233430 330.371974 668.394596 
44.445036 1.229566 330.062564 668.707871 
44.468743 1.225714 329.753176 669.021110 
44.492468 1.221875 329.443811 669.334314 
44.516214 1.218049 329.134469 669.647482 
44.539979 1.214234 328.825150 669.960615 
44.563763 1.210433 328.515854 670.273713 
44.587568 1.206643 328.206581 670.586775 
44.611391 1.202866 327.897332 670.899802 
44.635235 1.199101 327.588106 671.212793 
44.659099 1.195349 327.278903 671.525748 
44.682982 1.191608 326.969724 671.838668 
44.706885 1.187880 326.660568 672.151552 
44.730808 1.184164 326.351437 672.464400 
44.754751 1.180459 326.042329 672.777212 
44.778714 1.176767 325.733244 673.089988 
44.802697 1.173087 325.424184 673.402729 
44.826699 1.169419 325.115148 673.715433 
44.850722 1.165762 324.806136 674.028102 
44.874765 1.162118 324.497149 674.340734 
44.898828 1.158485 324.188185 674.653330 
44.922911 1.154864 323.879246 674.965890 
44.947015 1.151255 323.570332 675.278414 
44.971138 1.147657 323.261442 675.590901 
44.995282 1.144071 322.952577 675.903352 
45.019446 1.140497 322.643736 676.215767 
45.043630 1.136934 322.334921 676.528145 
45.067835 1.133383 322.026130 676.840487 
45.092059 1.129844 321.717364 677.152792 
45.116305 1.126316 321.408624 677.465060 
45.140571 1.122799 321.099909 677.777292 
45.164857 1.119294 320.791219 678.089488 
45.189163 1.115800 320.482554 678.401646 
45.213491 1.112317 320.173915 678.713768 
45.237839 1.108846 319.865301 679.025853 
45.262207 1.105385 319.556714 679.337901 
45.286596 1.101936 319.248151 679.649912 
45.311006 1.098499 318.939615 679.961886 
45.335436 1.095072 318.631105 680.273823 
45.359887 1.091657 318.322620 680.585723 
45.384359 1.088252 318.014162 680.897586 
45.408852 1.084859 317.705730 681.209412 
45.433365 1.081476 317.397324 681.521200 
45.457899 1.078105 317.088944 681.832951 
45.482455 1.074744 316.780591 682.144665 
45.507031 1.071394 316.472265 682.456341 
45.531628 1.068055 316.163965 682.767980 
45.556246 1.064727 315.855692 683.079581 
45.580886 1.061410 315.547445 683.391145 
45.605546 1.058104 315.239226 683.702671 
45.630227 1.054808 314.931033 684.014159 
45.654930 1.051522 314.622867 684.325610 
45.679654 1.048248 314.314729 684.637023 
45.704398 1.044984 314.006618 684.948398 
45.729165 1.041730 313.698534 685.259735 
45.753952 1.038488 313.390478 685.571035 
45.778761 1.035255 313.082449 685.882296 
45.803591 1.032033 312.774447 686.193519 
45.828443 1.028822 312.466474 686.504705 
45.853316 1.025621 312.158528 686.815852 
45.878210 1.022430 311.850610 687.126960 
45.903126 1.019249 311.542720 687.438031 
45.928063 1.016079 311.234858 687.749063 
45.953022 1.012919 310.927024 688.060057 
45.978003 1.009769 310.619218 688.371013 
46.003005 1.006630 310.311440 688.681930 
46.028029 1.003500 310.003691 688.992808 
46.053075 1.000381 309.695971 689.303648 
46.078142 0.997272 309.388279 689.614449 
46.103232 0.994169 309.080195 689.925637 
46.128377 0.991070 308.771660 690.237269 
46.153584 0.987977 308.462674 690.549349 
46.178851 0.984890 308.153234 690.861876 
46.204181 0.981807 307.843340 691.174853 
46.229572 0.978730 307.532991 691.488279 
46.255025 0.975658 307.222185 691.802157 
