,Time,N
8257,82.57000,146142550.80216
8258,82.58000,146434835.90376
8259,82.59000,146727705.57557
8260,82.60000,147021160.98672
8261,82.61000,147315203.30869
8262,82.62000,147609833.71531
8263,82.63000,147905053.38274
8264,82.64000,148200863.48951
8265,82.65000,148497265.21649
8266,82.66000,148794259.74692
8267,82.67000,149091848.26641
8268,82.68000,149390031.96295
8269,82.69000,149688812.02687
8270,82.70000,149988189.65093
8271,82.71000,150288166.03023
8272,82.72000,150588742.36229
8273,82.73000,150889919.84701
8274,82.74000,151191699.68671
8275,82.75000,151494083.08608
8276,82.76000,151797071.25225
8277,82.77000,152100665.39476
8278,82.78000,152404866.72555
8279,82.79000,152709676.45900
8280,82.80000,153015095.81191
8281,82.81000,153321126.00354
8282,82.82000,153627768.25555
8283,82.83000,153935023.79206
8284,82.84000,154242893.83964
8285,82.85000,154551379.62732
8286,82.86000,154860482.38657
8287,82.87000,155170203.35135
8288,82.88000,155480543.75805
8289,82.89000,155791504.84557
8290,82.90000,156103087.85526
8291,82.91000,156415294.03097
8292,82.92000,156728124.61903
8293,82.93000,157041580.86827
8294,82.94000,157355664.03000
8295,82.95000,157670375.35806
8296,82.96000,157985716.10878
8297,82.97000,158301687.54100
8298,82.98000,158618290.91608
8299,82.99000,158935527.49791
8300,83.00000,159253398.55291
8301,83.01000,159571905.35001
8302,83.02000,159891049.16071
8303,83.03000,160210831.25904
8304,83.04000,160531252.92155
8305,83.05000,160852315.42740
8306,83.06000,161174020.05825
8307,83.07000,161496368.09837
8308,83.08000,161819360.83457
8309,83.09000,162142999.55623
8310,83.10000,162467285.55535
8311,83.11000,162792220.12646
8312,83.12000,163117804.56671
8313,83.13000,163444040.17584
8314,83.14000,163770928.25620
8315,83.15000,164098470.11271
8316,83.16000,164426667.05293
8317,83.17000,164755520.38704
8318,83.18000,165085031.42781
8319,83.19000,165415201.49067
8320,83.20000,165746031.89365
8321,83.21000,166077523.95744
8322,83.22000,166409679.00535
8323,83.23000,166742498.36336
8324,83.24000,167075983.36009
8325,83.25000,167410135.32681
8326,83.26000,167744955.59746
8327,83.27000,168080445.50866
8328,83.28000,168416606.39968
8329,83.29000,168753439.61248
8330,83.30000,169090946.49170
8331,83.31000,169429128.38468
8332,83.32000,169767986.64145
8333,83.33000,170107522.61474
8334,83.34000,170447737.65997
8335,83.35000,170788633.13529
8336,83.36000,171130210.40156
8337,83.37000,171472470.82236
8338,83.38000,171815415.76400
8339,83.39000,172159046.59553
8340,83.40000,172503364.68872
8341,83.41000,172848371.41810
8342,83.42000,173194068.16094
8343,83.43000,173540456.29726
8344,83.44000,173887537.20985
8345,83.45000,174235312.28427
8346,83.46000,174583782.90884
8347,83.47000,174932950.47466
8348,83.48000,175282816.37561
8349,83.49000,175633382.00836
8350,83.50000,175984648.77238
8351,83.51000,176336618.06992
8352,83.52000,176689291.30606
8353,83.53000,177042669.88867
8354,83.54000,177396755.22845
8355,83.55000,177751548.73891
8356,83.56000,178107051.83638
8357,83.57000,178463265.94006
8358,83.58000,178820192.47194
8359,83.59000,179177832.85688
8360,83.60000,179536188.52260
8361,83.61000,179895260.89964
8362,83.62000,180255051.42144
8363,83.63000,180615561.52428
8364,83.64000,180976792.64733
8365,83.65000,181338746.23263
8366,83.66000,181701423.72509
8367,83.67000,182064826.57254
8368,83.68000,182428956.22569
8369,83.69000,182793814.13814
8370,83.70000,183159401.76641
8371,83.71000,183525720.56995
8372,83.72000,183892772.01109
8373,83.73000,184260557.55511
8374,83.74000,184629078.67022
8375,83.75000,184998336.82756
8376,83.76000,185368333.50121
8377,83.77000,185739070.16822
8378,83.78000,186110548.30855
8379,83.79000,186482769.40517
8380,83.80000,186855734.94398
8381,83.81000,187229446.41387
8382,83.82000,187603905.30670
8383,83.83000,187979113.11731
8384,83.84000,188355071.34354
8385,83.85000,188731781.48623
8386,83.86000,189109245.04920
8387,83.87000,189487463.53930
8388,83.88000,189866438.46638
8389,83.89000,190246171.34331
8390,83.90000,190626663.68600
8391,83.91000,191007917.01337
8392,83.92000,191389932.84740
8393,83.93000,191772712.71309
8394,83.94000,192156258.13852
8395,83.95000,192540570.65480
8396,83.96000,192925651.79611
8397,83.97000,193311503.09970
8398,83.98000,193698126.10590
8399,83.99000,194085522.35811
8400,84.00000,194473693.40283
8401,84.01000,194862640.78963
8402,84.02000,195252366.07121
8403,84.03000,195642870.80335
8404,84.04000,196034156.54496
8405,84.05000,196426224.85805
8406,84.06000,196819077.30777
8407,84.07000,197212715.46238
8408,84.08000,197607140.89331
8409,84.09000,198002355.17509
8410,84.10000,198398359.88544
8411,84.11000,198795156.60521
8412,84.12000,199192746.91843
8413,84.13000,199591132.41226
8414,84.14000,199990314.67709
8415,84.15000,200390295.30644
8416,84.16000,200791075.89705
8417,84.17000,201192658.04885
8418,84.18000,201595043.36495
8419,84.19000,201998233.45168
8420,84.20000,202402229.91858
8421,84.21000,202807034.37842
8422,84.22000,203212648.44717
8423,84.23000,203619073.74407
8424,84.24000,204026311.89156
8425,84.25000,204434364.51534
8426,84.26000,204843233.24437
8427,84.27000,205252919.71086
8428,84.28000,205663425.55028
8429,84.29000,206074752.40138
8430,84.30000,206486901.90618
8431,84.31000,206899875.70999
8432,84.32000,207313675.46141
8433,84.33000,207728302.81234
8434,84.34000,208143759.41796
8435,84.35000,208560046.93680
8436,84.36000,208977167.03067
8437,84.37000,209395121.36473
8438,84.38000,209813911.60746
8439,84.39000,210233539.43068
8440,84.40000,210654006.50954
8441,84.41000,211075314.52256
8442,84.42000,211497465.15160
8443,84.43000,211920460.08191
8444,84.44000,212344301.00207
8445,84.45000,212768989.60407
8446,84.46000,213194527.58328
8447,84.47000,213620916.63845
8448,84.48000,214048158.47173
8449,84.49000,214476254.78867
8450,84.50000,214905207.29825
8451,84.51000,215335017.71284
8452,84.52000,215765687.74827
8453,84.53000,216197219.12377
8454,84.54000,216629613.56201
8455,84.55000,217062872.78914
8456,84.56000,217496998.53472
8457,84.57000,217931992.53178
8458,84.58000,218367856.51685
8459,84.59000,218804592.22988
8460,84.60000,219242201.41434
8461,84.61000,219680685.81717
8462,84.62000,220120047.18880
8463,84.63000,220560287.28318
8464,84.64000,221001407.85775
8465,84.65000,221443410.67346
8466,84.66000,221886297.49481
8467,84.67000,222330070.08980
8468,84.68000,222774730.22998
8469,84.69000,223220279.69044
8470,84.70000,223666720.24982
8471,84.71000,224114053.69032
8472,84.72000,224562281.79770
8473,84.73000,225011406.36130
8474,84.74000,225461429.17402
8475,84.75000,225912352.03237
8476,84.76000,226364176.73643
8477,84.77000,226816905.08991
8478,84.78000,227270538.90009
8479,84.79000,227725079.97789
8480,84.80000,228180530.13784
8481,84.81000,228636891.19812
8482,84.82000,229094164.98051
8483,84.83000,229552353.31047
8484,84.84000,230011458.01709
8485,84.85000,230471480.93313
8486,84.86000,230932423.89500
8487,84.87000,231394288.74279
8488,84.88000,231857077.32027
8489,84.89000,232320791.47491
8490,84.90000,232785433.05786
8491,84.91000,233251003.92398
8492,84.92000,233717505.93183
8493,84.93000,234184940.94369
8494,84.94000,234653310.82558
8495,84.95000,235122617.44723
8496,84.96000,235592862.68212
8497,84.97000,236064048.40749
8498,84.98000,236536176.50430
8499,84.99000,237009248.85731
8500,85.00000,237483267.35502
8501,85.01000,237958233.88973
8502,85.02000,238434150.35751
8503,85.03000,238911018.65823
8504,85.04000,239388840.69555
8505,85.05000,239867618.37694
8506,85.06000,240347353.61369
8507,85.07000,240828048.32092
8508,85.08000,241309704.41756
8509,85.09000,241792323.82639
8510,85.10000,242275908.47405
8511,85.11000,242760460.29100
8512,85.12000,243245981.21158
8513,85.13000,243732473.17400
8514,85.14000,244219938.12035
8515,85.15000,244708377.99659
8516,85.16000,245197794.75258
8517,85.17000,245688190.34209
8518,85.18000,246179566.72277
8519,85.19000,246671925.85622
8520,85.20000,247165269.70793
8521,85.21000,247659600.24735
8522,85.22000,248154919.44784
8523,85.23000,248651229.28674
8524,85.24000,249148531.74531
8525,85.25000,249646828.80880
8526,85.26000,250146122.46642
8527,85.27000,250646414.71135
8528,85.28000,251147707.54077
8529,85.29000,251650002.95585
8530,85.30000,252153302.96177
8531,85.31000,252657609.56769
8532,85.32000,253162924.78683
8533,85.33000,253669250.63640
8534,85.34000,254176589.13767
8535,85.35000,254684942.31595
8536,85.36000,255194312.20058
8537,85.37000,255704700.82498
8538,85.38000,256216110.22663
8539,85.39000,256728542.44708
8540,85.40000,257241999.53198
8541,85.41000,257756483.53104
8542,85.42000,258271996.49810
8543,85.43000,258788540.49110
8544,85.44000,259306117.57208
8545,85.45000,259824729.80723
8546,85.46000,260344379.26684
8547,85.47000,260865068.02537
8548,85.48000,261386798.16142
8549,85.49000,261909571.75775
8550,85.50000,262433390.90126
8551,85.51000,262958257.68307
8552,85.52000,263484174.19843
8553,85.53000,264011142.54683
8554,85.54000,264539164.83192
8555,85.55000,265068243.16159
8556,85.56000,265598379.64791
8557,85.57000,266129576.40721
8558,85.58000,266661835.56002
8559,85.59000,267195159.23114
8560,85.60000,267729549.54960
8561,85.61000,268265008.64870
8562,85.62000,268801538.66600
8563,85.63000,269339141.74333
8564,85.64000,269877820.02682
8565,85.65000,270417575.66687
8566,85.66000,270958410.81820
8567,85.67000,271500327.63984
8568,85.68000,272043328.29512
8569,85.69000,272587414.95171
8570,85.70000,273132589.78161
8571,85.71000,273678854.96118
8572,85.72000,274226212.67110
8573,85.73000,274774665.09644
8574,85.74000,275324214.42664
8575,85.75000,275874862.85549
8576,85.76000,276426612.58120
8577,85.77000,276979465.80636
8578,85.78000,277533424.73797
8579,85.79000,278088491.58745
8580,85.80000,278644668.57063
8581,85.81000,279201957.90777
8582,85.82000,279760361.82358
8583,85.83000,280319882.54723
8584,85.84000,280880522.31232
8585,85.85000,281442283.35695
8586,85.86000,282005167.92366
8587,85.87000,282569178.25951
8588,85.88000,283134316.61603
8589,85.89000,283700585.24926
8590,85.90000,284267986.41976
8591,85.91000,284836522.39260
8592,85.92000,285406195.43738
8593,85.93000,285977007.82826
8594,85.94000,286548961.84392
8595,85.95000,287122059.76760
8596,85.96000,287696303.88714
8597,85.97000,288271696.49491
8598,85.98000,288848239.88790
8599,85.99000,289425936.36768
8600,86.00000,290004788.24041
8601,86.01000,290584797.81689
8602,86.02000,291165967.41253
8603,86.03000,291748299.34735
8604,86.04000,292331795.94605
8605,86.05000,292916459.53794
8606,86.06000,293502292.45702
8607,86.07000,294089297.04193
8608,86.08000,294677475.63601
8609,86.09000,295266830.58729
8610,86.10000,295857364.24846
8611,86.11000,296449078.97696
8612,86.12000,297041977.13491
8613,86.13000,297636061.08918
8614,86.14000,298231333.21136
8615,86.15000,298827795.87778
8616,86.16000,299425451.46954
8617,86.17000,300024302.37248
8618,86.18000,300624350.97722
8619,86.19000,301225599.67918
8620,86.20000,301828050.87853
8621,86.21000,302431706.98029
8622,86.22000,303036570.39425
8623,86.23000,303642643.53504
8624,86.24000,304249928.82211
8625,86.25000,304858428.67976
8626,86.26000,305468145.53711
8627,86.27000,306079081.82819
8628,86.28000,306691239.99185
8629,86.29000,307304622.47183
8630,86.30000,307919231.71677
8631,86.31000,308535070.18021
8632,86.32000,309152140.32057
8633,86.33000,309770444.60121
8634,86.34000,310389985.49041
8635,86.35000,311010765.46139
8636,86.36000,311632786.99231
8637,86.37000,312256052.56630
8638,86.38000,312880564.67143
8639,86.39000,313506325.80077
8640,86.40000,314133338.45238
8641,86.41000,314761605.12928
8642,86.42000,315391128.33954
8643,86.43000,316021910.59622
8644,86.44000,316653954.41741
8645,86.45000,317287262.32624
8646,86.46000,317921836.85090
8647,86.47000,318557680.52460
8648,86.48000,319194795.88565
8649,86.49000,319833185.47742
8650,86.50000,320472851.84837
8651,86.51000,321113797.55207
8652,86.52000,321756025.14718
8653,86.53000,322399537.19747
8654,86.54000,323044336.27186
8655,86.55000,323690424.94441
8656,86.56000,324337805.79430
8657,86.57000,324986481.40589
8658,86.58000,325636454.36870
8659,86.59000,326287727.27743
8660,86.60000,326940302.73199
8661,86.61000,327594183.33745
8662,86.62000,328249371.70413
8663,86.63000,328905870.44754
8664,86.64000,329563682.18843
8665,86.65000,330222809.55281
8666,86.66000,330883255.17191
8667,86.67000,331545021.68226
8668,86.68000,332208111.72562
8669,86.69000,332872527.94907
8670,86.70000,333538273.00497
8671,86.71000,334205349.55098
8672,86.72000,334873760.25008
8673,86.73000,335543507.77058
8674,86.74000,336214594.78613
8675,86.75000,336887023.97570
8676,86.76000,337560798.02365
8677,86.77000,338235919.61970
8678,86.78000,338912391.45894
8679,86.79000,339590216.24185
8680,86.80000,340269396.67434
8681,86.81000,340949935.46769
8682,86.82000,341631835.33862
8683,86.83000,342315099.00930
8684,86.84000,342999729.20732
8685,86.85000,343685728.66573
8686,86.86000,344373100.12306
8687,86.87000,345061846.32331
8688,86.88000,345751970.01596
8689,86.89000,346443473.95599
8690,86.90000,347136360.90390
8691,86.91000,347830633.62571
8692,86.92000,348526294.89296
8693,86.93000,349223347.48275
8694,86.94000,349921794.17771
8695,86.95000,350621637.76607
8696,86.96000,351322881.04160
8697,86.97000,352025526.80368
8698,86.98000,352729577.85729
8699,86.99000,353435037.01300
8700,87.00000,354141907.08703
8701,87.01000,354850190.90120
8702,87.02000,355559891.28301
8703,87.03000,356271011.06557
8704,87.04000,356983553.08770
8705,87.05000,357697520.19388
8706,87.06000,358412915.23427
8707,87.07000,359129741.06473
8708,87.08000,359848000.54686
8709,87.09000,360567696.54796
8710,87.10000,361288831.94105
8711,87.11000,362011409.60494
8712,87.12000,362735432.42415
8713,87.13000,363460903.28899
8714,87.14000,364187825.09557
8715,87.15000,364916200.74576
8716,87.16000,365646033.14725
8717,87.17000,366377325.21355
8718,87.18000,367110079.86398
8719,87.19000,367844300.02370
8720,87.20000,368579988.62375
8721,87.21000,369317148.60100
8722,87.22000,370055782.89820
8723,87.23000,370795894.46400
8724,87.24000,371537486.25293
8725,87.25000,372280561.22543
8726,87.26000,373025122.34788
8727,87.27000,373771172.59258
8728,87.28000,374518714.93776
8729,87.29000,375267752.36764
8730,87.30000,376018287.87237
8731,87.31000,376770324.44812
8732,87.32000,377523865.09702
8733,87.33000,378278912.82721
8734,87.34000,379035470.65286
8735,87.35000,379793541.59417
8736,87.36000,380553128.67736
8737,87.37000,381314234.93471
8738,87.38000,382076863.40458
8739,87.39000,382841017.13139
8740,87.40000,383606699.16565
8741,87.41000,384373912.56399
8742,87.42000,385142660.38911
8743,87.43000,385912945.70989
8744,87.44000,386684771.60131
8745,87.45000,387458141.14451
8746,87.46000,388233057.42680
8747,87.47000,389009523.54166
8748,87.48000,389787542.58874
8749,87.49000,390567117.67392
8750,87.50000,391348251.90926
8751,87.51000,392130948.41308
8752,87.52000,392915210.30991
8753,87.53000,393701040.73053
8754,87.54000,394488442.81199
8755,87.55000,395277419.69761
8756,87.56000,396067974.53701
8757,87.57000,396860110.48608
8758,87.58000,397653830.70706
8759,87.59000,398449138.36847
8760,87.60000,399246036.64521
8761,87.61000,400044528.71850
8762,87.62000,400844617.77593
8763,87.63000,401646307.01149
8764,87.64000,402449599.62551
8765,87.65000,403254498.82476
8766,87.66000,404061007.82241
8767,87.67000,404869129.83805
8768,87.68000,405678868.09773
8769,87.69000,406490225.83393
8770,87.70000,407303206.28559
8771,87.71000,408117812.69817
8772,87.72000,408934048.32356
8773,87.73000,409751916.42021
8774,87.74000,410571420.25305
8775,87.75000,411392563.09356
8776,87.76000,412215348.21974
8777,87.77000,413039778.91618
8778,87.78000,413865858.47401
8779,87.79000,414693590.19096
8780,87.80000,415522977.37134
8781,87.81000,416354023.32609
8782,87.82000,417186731.37274
8783,87.83000,418021104.83548
8784,87.84000,418857147.04516
8785,87.85000,419694861.33925
8786,87.86000,420534251.06192
8787,87.87000,421375319.56405
8788,87.88000,422218070.20318
8789,87.89000,423062506.34358
8790,87.90000,423908631.35627
8791,87.91000,424756448.61898
8792,87.92000,425605961.51622
8793,87.93000,426457173.43925
8794,87.94000,427310087.78613
8795,87.95000,428164707.96170
8796,87.96000,429021037.37763
8797,87.97000,429879079.45238
8798,87.98000,430738837.61129
8799,87.99000,431600315.28651
8800,88.00000,432463515.91708
8801,88.01000,433328442.94892
8802,88.02000,434195099.83481
8803,88.03000,435063490.03448
8804,88.04000,435933617.01455
8805,88.05000,436805484.24858
8806,88.06000,437679095.21708
8807,88.07000,438554453.40751
8808,88.08000,439431562.31433
8809,88.09000,440310425.43896
8810,88.10000,441191046.28984
8811,88.11000,442073428.38241
8812,88.12000,442957575.23918
8813,88.13000,443843490.38966
8814,88.14000,444731177.37044
8815,88.15000,445620639.72518
8816,88.16000,446511881.00463
8817,88.17000,447404904.76664
8818,88.18000,448299714.57617
8819,88.19000,449196314.00532
8820,88.20000,450094706.63333
8821,88.21000,450994896.04660
8822,88.22000,451896885.83869
8823,88.23000,452800679.61037
8824,88.24000,453706280.96959
8825,88.25000,454613693.53153
8826,88.26000,455522920.91859
8827,88.27000,456433966.76043
8828,88.28000,457346834.69395
8829,88.29000,458261528.36334
8830,88.30000,459178051.42007
8831,88.31000,460096407.52291
8832,88.32000,461016600.33795
8833,88.33000,461938633.53863
8834,88.34000,462862510.80571
8835,88.35000,463788235.82732
8836,88.36000,464715812.29897
8837,88.37000,465645243.92357
8838,88.38000,466576534.41142
8839,88.39000,467509687.48024
8840,88.40000,468444706.85520
8841,88.41000,469381596.26891
8842,88.42000,470320359.46145
8843,88.43000,471261000.18037
8844,88.44000,472203522.18073
8845,88.45000,473147929.22509
8846,88.46000,474094225.08354
8847,88.47000,475042413.53371
8848,88.48000,475992498.36078
8849,88.49000,476944483.35750
8850,88.50000,477898372.32422
8851,88.51000,478854169.06886
8852,88.52000,479811877.40700
8853,88.53000,480771501.16182
8854,88.54000,481733044.16414
8855,88.55000,482696510.25247
8856,88.56000,483661903.27297
8857,88.57000,484629227.07952
8858,88.58000,485598485.53368
8859,88.59000,486569682.50474
8860,88.60000,487542821.86975
8861,88.61000,488517907.51349
8862,88.62000,489494943.32852
8863,88.63000,490473933.21518
8864,88.64000,491454881.08161
8865,88.65000,492437790.84377
8866,88.66000,493422666.42546
8867,88.67000,494409511.75831
8868,88.68000,495398330.78183
8869,88.69000,496389127.44339
8870,88.70000,497381905.69828
8871,88.71000,498376669.50967
8872,88.72000,499373422.84869
8873,88.73000,500372169.69439
8874,88.74000,501372914.03378
8875,88.75000,502375659.86185
8876,88.76000,503380411.18157
8877,88.77000,504387172.00393
8878,88.78000,505395946.34794
8879,88.79000,506406738.24064
8880,88.80000,507419551.71712
8881,88.81000,508434390.82055
8882,88.82000,509451259.60219
8883,88.83000,510470162.12140
8884,88.84000,511491102.44564
8885,88.85000,512514084.65053
8886,88.86000,513539112.81983
8887,88.87000,514566191.04547
8888,88.88000,515595323.42756
8889,88.89000,516626514.07442
8890,88.90000,517659767.10257
8891,88.91000,518695086.63677
8892,88.92000,519732476.81005
8893,88.93000,520771941.76367
8894,88.94000,521813485.64719
8895,88.95000,522857112.61849
8896,88.96000,523902826.84373
8897,88.97000,524950632.49741
8898,88.98000,526000533.76241
8899,88.99000,527052534.82993
8900,89.00000,528106639.89959
8901,89.01000,529162853.17939
8902,89.02000,530221178.88575
8903,89.03000,531281621.24352
8904,89.04000,532344184.48601
8905,89.05000,533408872.85498
8906,89.06000,534475690.60069
8907,89.07000,535544641.98189
8908,89.08000,536615731.26586
8909,89.09000,537688962.72839
8910,89.10000,538764340.65384
8911,89.11000,539841869.33515
8912,89.12000,540921553.07382
8913,89.13000,542003396.17997
8914,89.14000,543087402.97233
8915,89.15000,544173577.77827
8916,89.16000,545261924.93383
8917,89.17000,546352448.78370
8918,89.18000,547445153.68127
8919,89.19000,548540043.98863
8920,89.20000,549637124.07661
8921,89.21000,550736398.32476
8922,89.22000,551837871.12141
8923,89.23000,552941546.86365
8924,89.24000,554047429.95738
8925,89.25000,555155524.81729
8926,89.26000,556265835.86693
8927,89.27000,557378367.53866
8928,89.28000,558493124.27374
8929,89.29000,559610110.52229
8930,89.30000,560729330.74333
8931,89.31000,561850789.40482
8932,89.32000,562974490.98363
8933,89.33000,564100439.96559
8934,89.34000,565228640.84553
8935,89.35000,566359098.12722
8936,89.36000,567491816.32347
8937,89.37000,568626799.95612
8938,89.38000,569764053.55603
8939,89.39000,570903581.66314
8940,89.40000,572045388.82647
8941,89.41000,573189479.60412
8942,89.42000,574335858.56333
8943,89.43000,575484530.28046
8944,89.44000,576635499.34102
8945,89.45000,577788770.33970
8946,89.46000,578944347.88038
8947,89.47000,580102236.57614
8948,89.48000,581262441.04929
8949,89.49000,582424965.93139
8950,89.50000,583589815.86325
8951,89.51000,584756995.49498
8952,89.52000,585926509.48597
8953,89.53000,587098362.50494
8954,89.54000,588272559.22995
8955,89.55000,589449104.34841
8956,89.56000,590628002.55711
8957,89.57000,591809258.56222
8958,89.58000,592992877.07935
8959,89.59000,594178862.83351
8960,89.60000,595367220.55917
8961,89.61000,596557955.00029
8962,89.62000,597751070.91029
8963,89.63000,598946573.05211
8964,89.64000,600144466.19822
8965,89.65000,601344755.13061
8966,89.66000,602547444.64087
8967,89.67000,603752539.53016
8968,89.68000,604960044.60922
8969,89.69000,606169964.69843
8970,89.70000,607382304.62783
8971,89.71000,608597069.23709
8972,89.72000,609814263.37556
8973,89.73000,611033891.90231
8974,89.74000,612255959.68612
8975,89.75000,613480471.60549
8976,89.76000,614707432.54870
8977,89.77000,615936847.41380
8978,89.78000,617168721.10863
8979,89.79000,618403058.55084
8980,89.80000,619639864.66794
8981,89.81000,620879144.39728
8982,89.82000,622120902.68607
8983,89.83000,623365144.49145
8984,89.84000,624611874.78043
8985,89.85000,625861098.52999
8986,89.86000,627112820.72705
8987,89.87000,628367046.36850
8988,89.88000,629623780.46124
8989,89.89000,630883028.02216
8990,89.90000,632144794.07821
8991,89.91000,633409083.66637
8992,89.92000,634675901.83370
8993,89.93000,635945253.63737
8994,89.94000,637217144.14464
8995,89.95000,638491578.43293
8996,89.96000,639768561.58980
8997,89.97000,641048098.71297
8998,89.98000,642330194.91040
8999,89.99000,643614855.30022
9000,90.00000,644902085.01082
9001,90.01000,646191889.18084
9002,90.02000,647484272.95921
9003,90.03000,648779241.50512
9004,90.04000,650076799.98813
9005,90.05000,651376953.58811
9006,90.06000,652679707.49529
9007,90.07000,653985066.91028
9008,90.08000,655293037.04410
9009,90.09000,656603623.11819
9010,90.10000,657916830.36442
9011,90.11000,659232664.02515
9012,90.12000,660551129.35320
9013,90.13000,661872231.61191
9014,90.14000,663195976.07513
9015,90.15000,664522368.02728
9016,90.16000,665851412.76334
9017,90.17000,667183115.58886
9018,90.18000,668517481.82004
9019,90.19000,669854516.78368
9020,90.20000,671194225.81725
9021,90.21000,672536614.26888
9022,90.22000,673881687.49742
9023,90.23000,675229450.87242
9024,90.24000,676579909.77416
9025,90.25000,677933069.59371
9026,90.26000,679288935.73290
9027,90.27000,680647513.60436
9028,90.28000,682008808.63157
9029,90.29000,683372826.24883
9030,90.30000,684739571.90133
9031,90.31000,686109051.04513
9032,90.32000,687481269.14722
9033,90.33000,688856231.68552
9034,90.34000,690233944.14889
9035,90.35000,691614412.03719
9036,90.36000,692997640.86126
9037,90.37000,694383636.14298
9038,90.38000,695772403.41527
9039,90.39000,697163948.22210
9040,90.40000,698558276.11855
9041,90.41000,699955392.67078
9042,90.42000,701355303.45612
9043,90.43000,702758014.06304
9044,90.44000,704163530.09116
9045,90.45000,705571857.15134
9046,90.46000,706983000.86565
9047,90.47000,708396966.86738
9048,90.48000,709813760.80111
9049,90.49000,711233388.32272
9050,90.50000,712655855.09936
9051,90.51000,714081166.80956
9052,90.52000,715509329.14318
9053,90.53000,716940347.80147
9054,90.54000,718374228.49707
9055,90.55000,719810976.95406
9056,90.56000,721250598.90797
9057,90.57000,722693100.10579
9058,90.58000,724138486.30600
9059,90.59000,725586763.27861
9060,90.60000,727037936.80517
9061,90.61000,728492012.67878
9062,90.62000,729948996.70413
9063,90.63000,731408894.69754
9064,90.64000,732871712.48694
9065,90.65000,734337455.91191
9066,90.66000,735806130.82374
9067,90.67000,737277743.08538
9068,90.68000,738752298.57155
9069,90.69000,740229803.16870
9070,90.70000,741710262.77503
9071,90.71000,743193683.30058
9072,90.72000,744680070.66719
9073,90.73000,746169430.80852
9074,90.74000,747661769.67014
9075,90.75000,749157093.20948
9076,90.76000,750655407.39590
9077,90.77000,752156718.21069
9078,90.78000,753661031.64711
9079,90.79000,755168353.71040
9080,90.80000,756678690.41783
9081,90.81000,758192047.79866
9082,90.82000,759708431.89426
9083,90.83000,761227848.75805
9084,90.84000,762750304.45556
9085,90.85000,764275805.06447
9086,90.86000,765804356.67460
9087,90.87000,767335965.38795
9088,90.88000,768870637.31873
9089,90.89000,770408378.59337
9090,90.90000,771949195.35055
9091,90.91000,773493093.74125
9092,90.92000,775040079.92874
9093,90.93000,776590160.08859
9094,90.94000,778143340.40877
9095,90.95000,779699627.08959
9096,90.96000,781259026.34377
9097,90.97000,782821544.39645
9098,90.98000,784387187.48525
9099,90.99000,785955961.86022
9100,91.00000,787527873.78394
9101,91.01000,789102929.53151
9102,91.02000,790681135.39057
9103,91.03000,792262497.66135
9104,91.04000,793847022.65667
9105,91.05000,795434716.70199
9106,91.06000,797025586.13539
9107,91.07000,798619637.30766
9108,91.08000,800216876.58228
9109,91.09000,801817310.33544
9110,91.10000,803420944.95611
9111,91.11000,805027786.84602
9112,91.12000,806637842.41972
9113,91.13000,808251118.10456
9114,91.14000,809867620.34076
9115,91.15000,811487355.58145
9116,91.16000,813110330.29261
9117,91.17000,814736550.95319
9118,91.18000,816366024.05510
9119,91.19000,817998756.10321
9120,91.20000,819634753.61542
9121,91.21000,821274023.12265
9122,91.22000,822916571.16889
9123,91.23000,824562404.31123
9124,91.24000,826211529.11985
9125,91.25000,827863952.17809
9126,91.26000,829519680.08245
9127,91.27000,831178719.44261
9128,91.28000,832841076.88150
9129,91.29000,834506759.03526
9130,91.30000,836175772.55333
9131,91.31000,837848124.09844
9132,91.32000,839523820.34664
9133,91.33000,841202867.98733
9134,91.34000,842885273.72331
9135,91.35000,844571044.27075
9136,91.36000,846260186.35929
9137,91.37000,847952706.73201
9138,91.38000,849648612.14548
9139,91.39000,851347909.36977
9140,91.40000,853050605.18851
9141,91.41000,854756706.39888
9142,91.42000,856466219.81168
9143,91.43000,858179152.25130
9144,91.44000,859895510.55581
9145,91.45000,861615301.57692
9146,91.46000,863338532.18007
9147,91.47000,865065209.24443
9148,91.48000,866795339.66292
9149,91.49000,868528930.34225
9150,91.50000,870265988.20293
9151,91.51000,872006520.17934
9152,91.52000,873750533.21970
9153,91.53000,875498034.28614
9154,91.54000,877249030.35471
9155,91.55000,879003528.41542
9156,91.56000,880761535.47225
9157,91.57000,882523058.54319
9158,91.58000,884288104.66028
9159,91.59000,886056680.86960
9160,91.60000,887828794.23134
9161,91.61000,889604451.81980
9162,91.62000,891383660.72344
9163,91.63000,893166428.04489
9164,91.64000,894952760.90098
9165,91.65000,896742666.42278
9166,91.66000,898536151.75563
9167,91.67000,900333224.05914
9168,91.68000,902133890.50726
9169,91.69000,903938158.28827
9170,91.70000,905746034.60485
9171,91.71000,907557526.67406
9172,91.72000,909372641.72740
9173,91.73000,911191387.01086
9174,91.74000,913013769.78488
9175,91.75000,914839797.32445
9176,91.76000,916669476.91910
9177,91.77000,918502815.87294
9178,91.78000,920339821.50468
9179,91.79000,922180501.14769
9180,91.80000,924024862.14999
9181,91.81000,925872911.87429
9182,91.82000,927724657.69804
9183,91.83000,929580107.01343
9184,91.84000,931439267.22746
9185,91.85000,933302145.76191
9186,91.86000,935168750.05344
9187,91.87000,937039087.55355
9188,91.88000,938913165.72865
