#t, S, I, R
8.949773 63.806553 826.421757 109.771690 
8.954160 63.575285 826.508044 109.916670 
8.958545 63.344890 826.593481 110.061629 
8.962930 63.115363 826.678070 110.206568 
8.967314 62.886701 826.761815 110.351485 
8.971696 62.658900 826.844720 110.496381 
8.976078 62.431957 826.926787 110.641256 
8.980458 62.205868 827.008022 110.786110 
8.984837 61.980630 827.088426 110.930944 
8.989215 61.756240 827.168003 111.075757 
8.993593 61.532694 827.246756 111.220550 
8.997969 61.309988 827.324690 111.365322 
9.002344 61.088119 827.401806 111.510074 
9.006718 60.867085 827.478109 111.654806 
9.011091 60.646880 827.553602 111.799518 
9.015463 60.427503 827.628288 111.944209 
9.019834 60.208949 827.702170 112.088881 
9.024204 59.991216 827.775252 112.233533 
9.028573 59.774299 827.847536 112.378165 
9.032941 59.558197 827.919026 112.522777 
9.037309 59.342905 827.989725 112.667370 
9.041675 59.128420 828.059637 112.811943 
9.046040 58.914739 828.128764 112.956497 
9.050404 58.701858 828.197110 113.101032 
9.054767 58.489775 828.264678 113.245547 
9.059130 58.278487 828.331470 113.390043 
9.063491 58.067989 828.397491 113.534520 
9.067852 57.858280 828.462742 113.678978 
9.072211 57.649355 828.527228 113.823417 
9.076570 57.441212 828.590951 113.967837 
9.080928 57.233847 828.653915 114.112239 
9.085284 57.027257 828.716121 114.256621 
9.089640 56.821440 828.777575 114.400986 
9.093995 56.616392 828.838277 114.545331 
9.098350 56.412110 828.898232 114.689658 
9.102703 56.208590 828.957442 114.833967 
9.107055 56.005831 829.015911 114.978258 
9.111407 55.803829 829.073641 115.122530 
9.115758 55.602580 829.130635 115.266784 
9.120108 55.402083 829.186897 115.411021 
9.124457 55.202333 829.242428 115.555239 
9.128805 55.003328 829.297233 115.699439 
9.133152 54.805065 829.351313 115.843622 
9.137499 54.607541 829.404672 115.987787 
9.141844 54.410753 829.457313 116.131934 
9.146189 54.214698 829.509239 116.276063 
9.150533 54.019373 829.560451 116.420175 
9.154877 53.824776 829.610954 116.564270 
9.159219 53.630902 829.660750 116.708347 
9.163561 53.437751 829.709842 116.852407 
9.167902 53.245318 829.758232 116.996450 
9.172242 53.053601 829.805924 117.140476 
9.176581 52.862596 829.852920 117.284484 
9.180920 52.672302 829.899222 117.428476 
9.185258 52.482715 829.944834 117.572450 
9.189595 52.293833 829.989759 117.716408 
9.193931 52.105652 830.033999 117.860349 
9.198267 51.918171 830.077556 118.004273 
9.202602 51.731385 830.120434 118.148181 
9.206936 51.545293 830.162635 118.292072 
9.211269 51.359892 830.204162 118.435946 
9.215602 51.175178 830.245017 118.579805 
9.219934 50.991150 830.285204 118.723646 
9.224265 50.807804 830.324724 118.867472 
9.228596 50.625139 830.363580 119.011281 
9.232926 50.443150 830.401776 119.155074 
9.237255 50.261836 830.439313 119.298851 
9.241584 50.081194 830.476194 119.442612 
9.245912 49.901221 830.512422 119.586357 
9.250239 49.721914 830.548000 119.730086 
9.254565 49.543272 830.582929 119.873799 
9.258891 49.365291 830.617212 120.017497 
9.263216 49.187968 830.650853 120.161179 
9.267541 49.011302 830.683853 120.304845 
9.271865 48.835290 830.716215 120.448495 
9.276188 48.659928 830.747941 120.592130 
9.280511 48.485215 830.779035 120.735750 
9.284833 48.311148 830.809498 120.879354 
9.289154 48.137724 830.839332 121.022943 
9.293475 47.964941 830.868541 121.166517 
9.297795 47.792797 830.897127 121.310076 
9.302114 47.621288 830.925092 121.453619 
9.306433 47.450413 830.952439 121.597148 
9.310752 47.280169 830.979170 121.740661 
9.315069 47.110553 831.005287 121.884159 
9.319387 46.941564 831.030794 122.027643 
9.323703 46.773197 831.055691 122.171112 
9.328019 46.605452 831.079982 122.314566 
9.332335 46.438326 831.103669 122.458005 
9.336649 46.271816 831.126754 122.601430 
9.340964 46.105920 831.149241 122.744840 
9.345277 45.940635 831.171130 122.888235 
9.349591 45.775960 831.192424 123.031616 
9.353903 45.611891 831.213126 123.174983 
9.358215 45.448427 831.233238 123.318335 
9.362527 45.285564 831.252762 123.461673 
9.366838 45.123302 831.271701 123.604997 
9.371148 44.961637 831.290056 123.748307 
9.375458 44.800567 831.307831 123.891603 
9.379768 44.640089 831.325027 124.034884 
9.384077 44.480202 831.341646 124.178152 
9.388385 44.320904 831.357691 124.321405 
9.392693 44.162191 831.373164 124.464645 
9.397000 44.004062 831.388067 124.607871 
9.401307 43.846514 831.402403 124.751083 
9.405614 43.689545 831.416174 124.894281 
9.409920 43.533153 831.429381 125.037466 
9.414225 43.377336 831.442027 125.180637 
9.418530 43.222091 831.454114 125.323795 
9.422834 43.067416 831.465645 125.466939 
9.427139 42.913310 831.476621 125.610070 
9.431442 42.759769 831.487044 125.753187 
9.435745 42.606791 831.496918 125.896291 
9.440048 42.454376 831.506243 126.039382 
9.444350 42.302519 831.515022 126.182459 
9.448652 42.151220 831.523257 126.325523 
9.452953 42.000475 831.530951 126.468574 
9.457254 41.850283 831.538104 126.611612 
9.461554 41.700643 831.544720 126.754637 
9.465854 41.551550 831.550800 126.897649 
9.470154 41.403004 831.556347 127.040648 
9.474453 41.255003 831.561363 127.183635 
9.478752 41.107544 831.565848 127.326608 
9.483050 40.960625 831.569807 127.469569 
9.487348 40.814244 831.573240 127.612517 
9.491646 40.668399 831.576149 127.755452 
9.495943 40.523088 831.578538 127.898375 
9.500240 40.378309 831.580406 128.041285 
9.504536 40.234060 831.581758 128.184182 
9.508832 40.090339 831.582594 128.327067 
9.513128 39.947143 831.582917 128.469940 
9.517423 39.804472 831.582728 128.612801 
9.521718 39.662322 831.582030 128.755649 
9.526012 39.520692 831.580824 128.898484 
9.530306 39.379580 831.579112 129.041308 
9.534600 39.238984 831.576897 129.184119 
9.538893 39.098901 831.574180 129.326918 
9.543186 38.959331 831.570964 129.469705 
9.547479 38.820270 831.567249 129.612481 
9.551771 38.681718 831.563039 129.755244 
9.556063 38.543671 831.558334 129.897995 
9.560355 38.406129 831.553137 130.040734 
9.564646 38.269089 831.547450 130.183461 
9.568937 38.132549 831.541274 130.326177 
9.573228 37.996507 831.534612 130.468881 
9.577518 37.860962 831.527465 130.611573 
9.581808 37.725912 831.519835 130.754254 
9.586098 37.591354 831.511724 130.896922 
9.590387 37.457287 831.503134 131.039580 
9.594676 37.323709 831.494066 131.182225 
9.598965 37.190618 831.484523 131.324860 
9.603254 37.058012 831.474506 131.467482 
9.607542 36.925890 831.464017 131.610094 
9.611830 36.794249 831.453057 131.752694 
9.616117 36.663088 831.441630 131.895283 
9.620405 36.532404 831.429736 132.037860 
9.624692 36.402197 831.417377 132.180426 
9.628979 36.272464 831.404554 132.322981 
9.633265 36.143204 831.391271 132.465525 
9.637551 36.014414 831.377528 132.608058 
9.641837 35.886093 831.363327 132.750580 
9.646123 35.758239 831.348670 132.893091 
9.650409 35.630851 831.333559 133.035590 
9.654694 35.503926 831.317995 133.178079 
9.658979 35.377462 831.301980 133.320557 
9.663263 35.251459 831.285516 133.463024 
9.667548 35.125914 831.268605 133.605481 
9.671832 35.000826 831.251248 133.747926 
9.676116 34.876193 831.233446 133.890361 
9.680400 34.752012 831.215202 134.032785 
9.684683 34.628284 831.196518 134.175199 
9.688967 34.505004 831.177394 134.317602 
9.693250 34.382173 831.157833 134.459994 
9.697533 34.259788 831.137836 134.602376 
9.701815 34.137848 831.117405 134.744747 
9.706098 34.016350 831.096541 134.887108 
9.710380 33.895294 831.075247 135.029459 
9.714662 33.774678 831.053523 135.171799 
9.718944 33.654499 831.031372 135.314129 
9.723225 33.534757 831.008795 135.456448 
9.727507 33.415449 830.985793 135.598758 
9.731788 33.296574 830.962369 135.741057 
9.736069 33.178131 830.938523 135.883346 
9.740350 33.060118 830.914258 136.025624 
9.744630 32.942532 830.889575 136.167893 
9.748911 32.825373 830.864475 136.310152 
9.753191 32.708639 830.838961 136.452400 
9.757471 32.592328 830.813033 136.594639 
9.761751 32.476439 830.786693 136.736868 
9.766031 32.360970 830.759944 136.879086 
9.770311 32.245920 830.732785 137.021295 
9.774590 32.131286 830.705219 137.163494 
9.778870 32.017068 830.677248 137.305684 
9.783149 31.903264 830.648873 137.447863 
9.787428 31.789872 830.620095 137.590033 
9.791707 31.676890 830.590916 137.732193 
9.795985 31.564318 830.561338 137.874344 
9.800264 31.452154 830.531362 138.016485 
9.804542 31.340395 830.500989 138.158616 
9.808821 31.229041 830.470221 138.300738 
9.813099 31.118091 830.439059 138.442850 
9.817377 31.007542 830.407506 138.584953 
9.821655 30.897392 830.375562 138.727046 
9.825933 30.787642 830.343228 138.869130 
9.830210 30.678288 830.310507 139.011204 
9.834488 30.569330 830.277400 139.153270 
9.838766 30.460767 830.243908 139.295326 
9.843043 30.352595 830.210032 139.437372 
9.847320 30.244815 830.175775 139.579410 
9.851597 30.137425 830.141137 139.721438 
9.855874 30.030423 830.106120 139.863457 
9.860151 29.923807 830.070726 140.005467 
9.864428 29.817577 830.034955 140.147468 
9.868705 29.711731 829.998810 140.289460 
9.872982 29.606267 829.962291 140.431442 
9.877258 29.501184 829.925400 140.573416 
9.881535 29.396481 829.888138 140.715381 
9.885811 29.292156 829.850508 140.857337 
9.890088 29.188207 829.812509 140.999284 
9.894364 29.084634 829.774144 141.141222 
9.898640 28.981435 829.735414 141.283151 
9.902916 28.878609 829.696320 141.425071 
9.907192 28.776154 829.656863 141.566983 
9.911468 28.674068 829.617046 141.708886 
9.915744 28.572351 829.576869 141.850780 
9.920020 28.471001 829.536333 141.992666 
9.924296 28.370017 829.495441 142.134543 
9.928572 28.269396 829.454193 142.276411 
9.932847 28.169139 829.412590 142.418271 
9.937123 28.069243 829.370635 142.560122 
9.941399 27.969708 829.328327 142.701965 
9.945674 27.870532 829.285670 142.843799 
9.949950 27.771713 829.242663 142.985625 
9.954226 27.673250 829.199308 143.127442 
9.958501 27.575142 829.155607 143.269251 
9.962776 27.477388 829.111561 143.411051 
9.967052 27.379986 829.067171 143.552843 
9.971327 27.282935 829.022438 143.694627 
9.975603 27.186233 828.977364 143.836403 
9.979878 27.089880 828.931949 143.978170 
9.984154 26.993875 828.886196 144.119929 
9.988429 26.898214 828.840105 144.261680 
9.992704 26.802899 828.793678 144.403423 
9.996980 26.707926 828.746916 144.545158 
10.001255 26.613296 828.699820 144.686884 
10.005530 26.519006 828.652391 144.828603 
10.009806 26.425055 828.604632 144.970313 
10.014081 26.331443 828.556541 145.112016 
10.018356 26.238167 828.508122 145.253710 
10.022632 26.145227 828.459376 145.395397 
10.026907 26.052622 828.410303 145.537075 
10.031182 25.960350 828.360904 145.678746 
10.035458 25.868409 828.311182 145.820409 
10.039733 25.776800 828.261137 145.962064 
10.044008 25.685519 828.210770 146.103711 
10.048284 25.594567 828.160082 146.245350 
10.052559 25.503942 828.109076 146.386982 
10.056835 25.413643 828.057751 146.528606 
10.061110 25.323669 828.006110 146.670222 
10.065386 25.234017 827.954152 146.811830 
10.069662 25.144688 827.901880 146.953431 
10.073937 25.055680 827.849295 147.095024 
10.078213 24.966992 827.796398 147.236610 
10.082488 24.878623 827.743189 147.378188 
10.086764 24.790571 827.689670 147.519759 
10.091040 24.702835 827.635843 147.661322 
10.095316 24.615415 827.581708 147.802877 
10.099592 24.528308 827.527267 147.944425 
10.103868 24.441514 827.472520 148.085966 
10.108144 24.355032 827.417469 148.227499 
10.112420 24.268861 827.362115 148.369025 
10.116696 24.182998 827.306459 148.510543 
10.120972 24.097444 827.250502 148.652054 
10.125248 24.012197 827.194245 148.793558 
10.129525 23.927256 827.137689 148.935054 
10.133801 23.842620 827.080836 149.076544 
10.138078 23.758287 827.023687 149.218026 
10.142354 23.674258 826.966242 149.359500 
10.146631 23.590529 826.908503 149.500968 
10.150907 23.507101 826.850471 149.642429 
10.155184 23.423972 826.792146 149.783882 
10.159461 23.341141 826.733531 149.925328 
10.163738 23.258607 826.674625 150.066767 
10.168015 23.176369 826.615431 150.208199 
10.172292 23.094426 826.555949 150.349624 
10.176570 23.012777 826.496180 150.491042 
10.180847 22.931421 826.436126 150.632454 
10.185124 22.850356 826.375787 150.773858 
10.189402 22.769581 826.315164 150.915255 
10.193679 22.689096 826.254258 151.056645 
10.197957 22.608900 826.193072 151.198028 
10.202235 22.528991 826.131604 151.339405 
10.206513 22.449368 826.069858 151.480775 
10.210791 22.370030 826.007832 151.622137 
10.215069 22.290977 825.945530 151.763493 
10.219347 22.212206 825.882951 151.904843 
10.223626 22.133718 825.820097 152.046185 
10.227904 22.055511 825.756968 152.187521 
10.232183 21.977584 825.693566 152.328850 
10.236462 21.899936 825.629892 152.470173 
10.240741 21.822566 825.565946 152.611488 
10.245020 21.745472 825.501730 152.752797 
10.249299 21.668655 825.437245 152.894100 
10.253578 21.592113 825.372491 153.035396 
10.257858 21.515844 825.307470 153.176685 
10.262137 21.439849 825.242183 153.317968 
10.266417 21.364125 825.176630 153.459244 
10.270697 21.288673 825.110813 153.600514 
10.274977 21.213490 825.044732 153.741778 
10.279257 21.138576 824.978389 153.883035 
10.283537 21.063930 824.911785 154.024285 
10.287818 20.989551 824.844919 154.165529 
10.292098 20.915439 824.777795 154.306767 
10.296379 20.841591 824.710411 154.447998 
10.300660 20.768007 824.642770 154.589223 
10.304941 20.694686 824.574872 154.730442 
10.309222 20.621628 824.506719 154.871654 
10.313503 20.548830 824.438310 155.012860 
10.317785 20.476293 824.369647 155.154060 
10.322067 20.404015 824.300732 155.295253 
10.326349 20.331995 824.231564 155.436441 
10.330631 20.260233 824.162145 155.577622 
10.334913 20.188727 824.092476 155.718797 
10.339195 20.117476 824.022558 155.859966 
10.343478 20.046480 823.952391 156.001128 
10.347760 19.975738 823.881977 156.142285 
10.352043 19.905248 823.811316 156.283435 
10.356326 19.835011 823.740410 156.424580 
10.360610 19.765024 823.669258 156.565718 
10.364893 19.695286 823.597863 156.706850 
10.369177 19.625798 823.526225 156.847977 
10.373461 19.556558 823.454344 156.989097 
10.377745 19.487566 823.382223 157.130212 
10.382029 19.418819 823.309861 157.271320 
10.386313 19.350318 823.237260 157.412422 
10.390598 19.282061 823.164420 157.553519 
10.394883 19.214048 823.091342 157.694610 
10.399168 19.146278 823.018027 157.835694 
10.403453 19.078750 822.944477 157.976773 
10.407738 19.011462 822.870691 158.117847 
10.412024 18.944415 822.796671 158.258914 
10.416310 18.877607 822.722418 158.399975 
10.420596 18.811037 822.647932 158.541031 
10.424882 18.744704 822.573214 158.682081 
10.429169 18.678609 822.498266 158.823125 
10.433455 18.612748 822.423088 158.964164 
10.437742 18.547123 822.347680 159.105197 
10.442029 18.481732 822.272044 159.246224 
10.446317 18.416574 822.196180 159.387246 
10.450604 18.351648 822.120090 159.528261 
10.454892 18.286954 822.043774 159.669272 
10.459180 18.222490 821.967233 159.810276 
10.463468 18.158256 821.890468 159.951275 
10.467757 18.094252 821.813480 160.092269 
10.472045 18.030475 821.736268 160.233257 
10.476334 17.966925 821.658835 160.374239 
10.480623 17.903602 821.581182 160.515216 
10.484913 17.840505 821.503308 160.656188 
10.489202 17.777632 821.425214 160.797154 
10.493492 17.714984 821.346902 160.938114 
10.497782 17.652558 821.268373 161.079069 
10.502073 17.590355 821.189626 161.220019 
10.506363 17.528374 821.110663 161.360963 
10.510654 17.466613 821.031485 161.501902 
10.514945 17.405072 820.952092 161.642835 
10.519237 17.343751 820.872486 161.783763 
10.523528 17.282647 820.792666 161.924686 
10.527820 17.221762 820.712635 162.065604 
10.532112 17.161093 820.632391 162.206516 
10.536405 17.100640 820.551937 162.347423 
10.540697 17.040402 820.471273 162.488324 
10.544990 16.980379 820.390400 162.629221 
10.549283 16.920569 820.309319 162.770112 
10.553577 16.860973 820.228030 162.910998 
10.557870 16.801588 820.146534 163.051878 
10.562164 16.742415 820.064831 163.192754 
10.566459 16.683452 819.982924 163.333624 
10.570753 16.624699 819.900811 163.474490 
10.575048 16.566155 819.818495 163.615350 
10.579343 16.507819 819.735976 163.756205 
10.583638 16.449691 819.653254 163.897055 
10.587934 16.391770 819.570331 164.037900 
10.592230 16.334055 819.487206 164.178739 
10.596526 16.276544 819.403881 164.319574 
10.600822 16.219239 819.320357 164.460404 
10.605119 16.162137 819.236634 164.601228 
10.609416 16.105239 819.152713 164.742048 
10.613713 16.048542 819.068595 164.882863 
10.618011 15.992047 818.984280 165.023673 
10.622309 15.935753 818.899769 165.164477 
10.626607 15.879660 818.815063 165.305277 
10.630905 15.823765 818.730163 165.446072 
10.635204 15.768070 818.645068 165.586862 
10.639503 15.712572 818.559781 165.727647 
10.643802 15.657271 818.474301 165.868428 
10.648102 15.602167 818.388630 166.009203 
10.652402 15.547259 818.302767 166.149974 
10.656702 15.492546 818.216715 166.290739 
10.661003 15.438028 818.130472 166.431500 
10.665304 15.383703 818.044041 166.572256 
10.669605 15.329571 817.957422 166.713008 
10.673906 15.275631 817.870615 166.853754 
10.678208 15.221883 817.783621 166.994496 
10.682510 15.168326 817.696441 167.135233 
10.686812 15.114959 817.609075 167.275966 
10.691115 15.061782 817.521525 167.416693 
10.695418 15.008793 817.433790 167.557416 
10.699721 14.955993 817.345872 167.698135 
10.704025 14.903380 817.257771 167.838849 
10.708329 14.850954 817.169488 167.979558 
10.712633 14.798714 817.081024 168.120262 
10.716938 14.746660 816.992378 168.260962 
10.721243 14.694790 816.903553 168.401657 
10.725548 14.643105 816.814548 168.542348 
10.729854 14.591603 816.725364 168.683034 
10.734160 14.540284 816.636001 168.823715 
10.738466 14.489146 816.546462 168.964392 
10.742773 14.438191 816.456745 169.105064 
10.747080 14.387416 816.366852 169.245732 
10.751387 14.336822 816.276783 169.386396 
10.755695 14.286407 816.186539 169.527055 
10.760002 14.236170 816.096121 169.667709 
10.764311 14.186112 816.005528 169.808359 
10.768619 14.136232 815.914763 169.949005 
10.772928 14.086529 815.823826 170.089646 
10.777238 14.037002 815.732716 170.230282 
10.781547 13.987650 815.641435 170.370915 
10.785857 13.938474 815.549983 170.511543 
10.790168 13.889472 815.458362 170.652166 
10.794478 13.840644 815.366571 170.792785 
10.798789 13.791989 815.274611 170.933400 
10.803101 13.743506 815.182483 171.074011 
10.807413 13.695196 815.090187 171.214617 
10.811725 13.647057 814.997725 171.355219 
10.816037 13.599088 814.905096 171.495816 
10.820350 13.551289 814.812301 171.636410 
10.824663 13.503660 814.719341 171.776999 
10.828977 13.456200 814.626216 171.917583 
10.833291 13.408908 814.532928 172.058164 
10.837605 13.361784 814.439476 172.198740 
10.841919 13.314826 814.345861 172.339312 
10.846234 13.268036 814.252084 172.479880 
10.850550 13.221410 814.158146 172.620444 
10.854866 13.174951 814.064046 172.761003 
10.859182 13.128655 813.969786 172.901559 
10.863498 13.082524 813.875366 173.042110 
10.867815 13.036556 813.780787 173.182657 
10.872132 12.990751 813.686049 173.323200 
10.876450 12.945109 813.591152 173.463739 
10.880768 12.899628 813.496099 173.604274 
10.885086 12.854308 813.400888 173.744804 
10.889405 12.809149 813.305520 173.885331 
10.893724 12.764149 813.209997 174.025853 
10.898043 12.719309 813.114319 174.166372 
10.902363 12.674628 813.018486 174.306886 
10.906684 12.630105 812.922498 174.447397 
10.911004 12.585740 812.826357 174.587903 
10.915325 12.541532 812.730063 174.728405 
10.919647 12.497480 812.633616 174.868904 
10.923968 12.453585 812.537017 175.009398 
10.928291 12.409844 812.440267 175.149889 
10.932613 12.366259 812.343366 175.290375 
10.936936 12.322828 812.246314 175.430858 
10.941260 12.279551 812.149113 175.571336 
10.945583 12.236426 812.051763 175.711811 
10.949907 12.193455 811.954263 175.852282 
10.954232 12.150635 811.856616 175.992749 
10.958557 12.107968 811.758821 176.133212 
10.962882 12.065451 811.660878 176.273671 
10.967208 12.023084 811.562789 176.414126 
10.971534 11.980868 811.464554 176.554578 
10.975861 11.938801 811.366174 176.695025 
10.980188 11.896882 811.267648 176.835469 
10.984515 11.855112 811.168978 176.975909 
10.988843 11.813490 811.070164 177.116346 
10.993171 11.772015 810.971207 177.256778 
10.997500 11.730687 810.872106 177.397207 
11.001829 11.689505 810.772863 177.537631 
11.006158 11.648469 810.673479 177.678053 
11.010488 11.607578 810.573952 177.818470 
11.014818 11.566831 810.474285 177.958884 
11.019149 11.526229 810.374478 178.099294 
11.023480 11.485770 810.274531 178.239700 
11.027812 11.445454 810.174444 178.380102 
11.032144 11.405281 810.074218 178.520501 
11.036476 11.365250 809.973854 178.660896 
11.040809 11.325360 809.873352 178.801288 
11.045142 11.285611 809.772713 178.941676 
11.049476 11.246003 809.671937 179.082060 
11.053810 11.206535 809.571024 179.222440 
11.058144 11.167207 809.469976 179.362817 
11.062479 11.128017 809.368792 179.503191 
11.066815 11.088967 809.267473 179.643560 
11.071150 11.050054 809.166020 179.783926 
11.075486 11.011278 809.064433 179.924289 
11.079823 10.972640 808.962712 180.064648 
11.084160 10.934138 808.860858 180.205003 
11.088498 10.895773 808.758872 180.345355 
11.092836 10.857543 808.656754 180.485704 
11.097174 10.819448 808.554504 180.626048 
11.101513 10.781487 808.452123 180.766390 
11.105852 10.743661 808.349612 180.906727 
11.110192 10.705968 808.246970 181.047062 
11.114532 10.668409 808.144199 181.187393 
11.118873 10.630982 808.041298 181.327720 
11.123214 10.593688 807.938269 181.468044 
11.127555 10.556525 807.835111 181.608364 
11.131897 10.519493 807.731826 181.748681 
11.136239 10.482593 807.628413 181.888995 
11.140582 10.445822 807.524873 182.029305 
11.144926 10.409182 807.421207 182.169611 
11.149269 10.372671 807.317414 182.309915 
11.153613 10.336289 807.213497 182.450215 
11.157958 10.300035 807.109454 182.590511 
11.162303 10.263909 807.005286 182.730804 
11.166649 10.227911 806.900995 182.871094 
11.170995 10.192041 806.796579 183.011380 
11.175341 10.156296 806.692040 183.151663 
11.179688 10.120678 806.587379 183.291943 
11.184035 10.085186 806.482595 183.432219 
11.188383 10.049819 806.377689 183.572493 
11.192732 10.014577 806.272661 183.712762 
11.197080 9.979459 806.167512 183.853029 
11.201430 9.944465 806.062243 183.993292 
11.205779 9.909595 805.956853 184.133552 
11.210129 9.874848 805.851344 184.273808 
11.214480 9.840223 805.745715 184.414062 
11.218831 9.805721 805.639967 184.554312 
11.223183 9.771341 805.534101 184.694559 
11.227535 9.737081 805.428116 184.834802 
11.231887 9.702943 805.322014 184.975043 
11.236240 9.668925 805.215795 185.115280 
11.240594 9.635027 805.109459 185.255514 
11.244948 9.601249 805.003006 185.395745 
11.249302 9.567590 804.896437 185.535972 
11.253657 9.534050 804.789753 185.676197 
11.258012 9.500628 804.682954 185.816418 
11.262368 9.467324 804.576040 185.956636 
11.266724 9.434138 804.469011 186.096851 
11.271081 9.401068 804.361869 186.237063 
11.275438 9.368115 804.254613 186.377271 
11.279796 9.335279 804.147244 186.517477 
11.284154 9.302558 804.039763 186.657679 
11.288513 9.269953 803.932169 186.797879 
11.292872 9.237462 803.824463 186.938075 
11.297232 9.205087 803.716645 187.078268 
11.301592 9.172825 803.608717 187.218458 
11.305953 9.140677 803.500677 187.358645 
11.310314 9.108643 803.392528 187.498829 
11.314676 9.076722 803.284269 187.639010 
11.319038 9.044913 803.175900 187.779188 
11.323401 9.013216 803.067422 187.919362 
11.327764 8.981631 802.958835 188.059534 
11.332127 8.950157 802.850140 188.199703 
11.336491 8.918795 802.741337 188.339869 
11.340856 8.887543 802.632426 188.480031 
11.345221 8.856401 802.523408 188.620191 
11.349587 8.825369 802.414283 188.760348 
11.353953 8.794446 802.305052 188.900501 
11.358320 8.763632 802.195715 189.040652 
11.362687 8.732927 802.086273 189.180800 
11.367054 8.702330 801.976725 189.320945 
11.371423 8.671841 801.867072 189.461087 
11.375791 8.641460 801.757314 189.601226 
11.380160 8.611185 801.647453 189.741362 
11.384530 8.581017 801.537488 189.881495 
11.388900 8.550956 801.427419 190.021625 
11.393271 8.521000 801.317247 190.161752 
11.397642 8.491150 801.206973 190.301877 
11.402014 8.461406 801.096596 190.441998 
11.406386 8.431766 800.986117 190.582117 
11.410759 8.402230 800.875537 190.722233 
11.415132 8.372799 800.764856 190.862346 
11.419506 8.343471 800.654074 191.002456 
11.423880 8.314246 800.543191 191.142563 
11.428255 8.285125 800.432208 191.282667 
11.432630 8.256106 800.321126 191.422769 
11.437006 8.227189 800.209944 191.562867 
11.441382 8.198374 800.098663 191.702963 
11.445759 8.169661 799.987283 191.843056 
11.450136 8.141048 799.875805 191.983146 
11.454514 8.112537 799.764229 192.123234 
11.458892 8.084126 799.652556 192.263319 
11.463271 8.055815 799.540785 192.403400 
11.467651 8.027604 799.428917 192.543479 
11.472031 7.999492 799.316952 192.683556 
11.476411 7.971479 799.204892 192.823629 
11.480792 7.943564 799.092735 192.963700 
11.485174 7.915749 798.980483 193.103768 
11.489556 7.888030 798.868136 193.243834 
11.493939 7.860410 798.755694 193.383896 
11.498322 7.832887 798.643157 193.523956 
11.502706 7.805460 798.530526 193.664013 
11.507090 7.778131 798.417801 193.804068 
11.511475 7.750897 798.304983 193.944120 
11.515860 7.723760 798.192072 194.084169 
11.520246 7.696717 798.079068 194.224215 
11.524632 7.669771 797.965971 194.364259 
11.529019 7.642918 797.852782 194.504300 
11.533406 7.616161 797.739501 194.644338 
11.537794 7.589498 797.626129 194.784374 
11.542183 7.562928 797.512665 194.924407 
11.546572 7.536452 797.399111 195.064437 
11.550962 7.510069 797.285466 195.204465 
11.555352 7.483779 797.171730 195.344490 
11.559742 7.457582 797.057905 195.484513 
11.564134 7.431477 796.943991 195.624533 
11.568525 7.405463 796.829987 195.764550 
11.572918 7.379541 796.715894 195.904565 
11.577311 7.353711 796.601712 196.044577 
11.581704 7.327971 796.487443 196.184586 
11.586098 7.302322 796.373085 196.324593 
11.590492 7.276763 796.258639 196.464598 
11.594887 7.251294 796.144107 196.604600 
11.599283 7.225914 796.029487 196.744599 
11.603679 7.200624 795.914780 196.884596 
11.608076 7.175423 795.799987 197.024590 
11.612473 7.150311 795.685108 197.164581 
11.616871 7.125287 795.570143 197.304570 
11.621269 7.100351 795.455093 197.444557 
11.625668 7.075502 795.339957 197.584541 
11.630068 7.050741 795.224736 197.724522 
11.634468 7.026067 795.109431 197.864501 
11.638869 7.001480 794.994042 198.004478 
11.643270 6.976980 794.878569 198.144452 
11.647671 6.952565 794.763011 198.284423 
11.652074 6.928236 794.647371 198.424393 
11.656477 6.903993 794.531648 198.564359 
11.660880 6.879836 794.415841 198.704323 
11.665284 6.855763 794.299952 198.844285 
11.669689 6.831775 794.183981 198.984244 
11.674094 6.807871 794.067928 199.124201 
11.678499 6.784051 793.951794 199.264155 
11.682906 6.760315 793.835578 199.404107 
11.687312 6.736662 793.719281 199.544056 
11.691720 6.713093 793.602904 199.684003 
11.696128 6.689607 793.486446 199.823948 
11.700536 6.666203 793.369907 199.963890 
11.704945 6.642881 793.253289 200.103830 
11.709355 6.619641 793.136592 200.243767 
11.713765 6.596483 793.019815 200.383702 
11.718176 6.573407 792.902959 200.523635 
11.722587 6.550411 792.786024 200.663565 
11.726999 6.527497 792.669011 200.803493 
11.731412 6.504663 792.551919 200.943418 
11.735825 6.481909 792.434750 201.083341 
11.740239 6.459235 792.317503 201.223262 
11.744653 6.436641 792.200179 201.363180 
11.749068 6.414126 792.082778 201.503096 
11.753483 6.391690 791.965300 201.643010 
11.757899 6.369334 791.847745 201.782921 
11.762316 6.347056 791.730114 201.922830 
11.766733 6.324856 791.612407 202.062737 
11.771151 6.302734 791.494625 202.202642 
11.775569 6.280690 791.376767 202.342544 
11.779988 6.258723 791.258834 202.482443 
11.784408 6.236833 791.140826 202.622341 
11.788828 6.215021 791.022743 202.762236 
11.793248 6.193285 790.904586 202.902129 
11.797670 6.171625 790.786355 203.042020 
11.802091 6.150042 790.668050 203.181908 
11.806514 6.128534 790.549672 203.321794 
11.810937 6.107102 790.431220 203.461678 
11.815361 6.085745 790.312695 203.601559 
11.819785 6.064464 790.194098 203.741439 
11.824210 6.043257 790.075428 203.881316 
